election_id,election_desc,cand_name,seat_desc,zip_code,filing_period,TOT_CON_AMT
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,90805,4th Quarterly (2018-10-01 to 2018-12-31),500.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,90807,3rd Pre-Election (2019-02-17 to 2019-02-27),500.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,90807,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91001,2nd Pre-Election (2019-01-20 to 2019-02-16),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91001,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91030,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91040,2nd Pre-Election (2019-01-20 to 2019-02-16),200.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91040,4th Quarterly (2018-10-01 to 2018-12-31),200.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91104,3rd Pre-Election (2019-02-17 to 2019-02-27),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91104,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91105,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91106,2nd Pre-Election (2019-01-20 to 2019-02-16),200.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91303,4th Quarterly (2018-10-01 to 2018-12-31),250.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91316,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91321,1st Pre-Election (2019-01-01 to 2019-01-19),200.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91321,2nd Pre-Election (2019-01-20 to 2019-02-16),300.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91321,4th Quarterly (2018-10-01 to 2018-12-31),225.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91325,3rd Pre-Election (2019-02-17 to 2019-02-27),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91326,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91331,4th Quarterly (2018-10-01 to 2018-12-31),125.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91335,4th Quarterly (2018-10-01 to 2018-12-31),275.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91343,4th Quarterly (2018-10-01 to 2018-12-31),300.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91350,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91352,4th Quarterly (2018-10-01 to 2018-12-31),500.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91360,3rd Pre-Election (2019-02-17 to 2019-02-27),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91360,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91401,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91504,3rd Pre-Election (2019-02-17 to 2019-02-27),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91601,4th Quarterly (2018-10-01 to 2018-12-31),500.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91706,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91722,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91722,2nd Pre-Election (2019-01-20 to 2019-02-16),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91722,3rd Pre-Election (2019-02-17 to 2019-02-27),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91732,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91745,3rd Pre-Election (2019-02-17 to 2019-02-27),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91754,2nd Pre-Election (2019-01-20 to 2019-02-16),200.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91767,2nd Pre-Election (2019-01-20 to 2019-02-16),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91790,1st Pre-Election (2019-01-01 to 2019-01-19),250.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91790,2nd Pre-Election (2019-01-20 to 2019-02-16),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91791,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91801,2nd Pre-Election (2019-01-20 to 2019-02-16),450.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91803,2nd Pre-Election (2019-01-20 to 2019-02-16),750.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91803,4th Quarterly (2018-10-01 to 2018-12-31),250.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91942,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91942,3rd Pre-Election (2019-02-17 to 2019-02-27),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,91942,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,92102,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,92102,2nd Pre-Election (2019-01-20 to 2019-02-16),15.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,92119,3rd Pre-Election (2019-02-17 to 2019-02-27),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,92119,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,92264,4th Quarterly (2018-10-01 to 2018-12-31),150.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,92376,2nd Pre-Election (2019-01-20 to 2019-02-16),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,92807,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,92831,2nd Pre-Election (2019-01-20 to 2019-02-16),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,92880,4th Quarterly (2018-10-01 to 2018-12-31),250.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Cynthia",LAUSD Board Member - District 5,95060,4th Quarterly (2018-10-01 to 2018-12-31),145.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,80305,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90004,4th Quarterly (2018-10-01 to 2018-12-31),200.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90010,4th Quarterly (2018-10-01 to 2018-12-31),250.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90027,4th Quarterly (2018-10-01 to 2018-12-31),250.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90028,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90034,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90038,4th Quarterly (2018-10-01 to 2018-12-31),200.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90046,4th Quarterly (2018-10-01 to 2018-12-31),500.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90048,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90065,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90068,4th Quarterly (2018-10-01 to 2018-12-31),500.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90069,4th Quarterly (2018-10-01 to 2018-12-31),650.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90211,4th Quarterly (2018-10-01 to 2018-12-31),200.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90403,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90804,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,90805,4th Quarterly (2018-10-01 to 2018-12-31),200.0
58,2019 LAUSD District 5 Special Election,"Gonzalez, Justine",LAUSD Board Member - District 5,91205,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,89178,1st Pre-Election (2019-01-01 to 2019-01-19),2400.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90001,3rd Pre-Election (2019-02-17 to 2019-02-27),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90001,4th Quarterly (2018-10-01 to 2018-12-31),1700.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90007,1st Pre-Election (2019-01-01 to 2019-01-19),250.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90007,2nd Pre-Election (2019-01-20 to 2019-02-16),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90007,3rd Pre-Election (2019-02-17 to 2019-02-27),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90007,4th Quarterly (2018-10-01 to 2018-12-31),1000.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90013,1st Pre-Election (2019-01-01 to 2019-01-19),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90017,4th Quarterly (2018-10-01 to 2018-12-31),1000.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90020,4th Quarterly (2018-10-01 to 2018-12-31),500.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90022,4th Quarterly (2018-10-01 to 2018-12-31),4600.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90031,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90031,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90032,4th Quarterly (2018-10-01 to 2018-12-31),400.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90033,2nd Pre-Election (2019-01-20 to 2019-02-16),150.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90036,4th Quarterly (2018-10-01 to 2018-12-31),150.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90040,4th Quarterly (2018-10-01 to 2018-12-31),250.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90041,2nd Pre-Election (2019-01-20 to 2019-02-16),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90041,4th Quarterly (2018-10-01 to 2018-12-31),300.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90042,2nd Pre-Election (2019-01-20 to 2019-02-16),250.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90042,4th Quarterly (2018-10-01 to 2018-12-31),2400.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90043,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90047,1st Pre-Election (2019-01-01 to 2019-01-19),200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90047,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90049,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90058,4th Quarterly (2018-10-01 to 2018-12-31),1000.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90061,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90062,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90063,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90063,4th Quarterly (2018-10-01 to 2018-12-31),1400.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90066,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90071,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90201,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90201,4th Quarterly (2018-10-01 to 2018-12-31),1800.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90220,1st Pre-Election (2019-01-01 to 2019-01-19),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90220,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90240,2nd Pre-Election (2019-01-20 to 2019-02-16),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90240,4th Quarterly (2018-10-01 to 2018-12-31),1300.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90241,3rd Pre-Election (2019-02-17 to 2019-02-27),250.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90241,4th Quarterly (2018-10-01 to 2018-12-31),350.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90242,4th Quarterly (2018-10-01 to 2018-12-31),550.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90249,4th Quarterly (2018-10-01 to 2018-12-31),150.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90255,1st Pre-Election (2019-01-01 to 2019-01-19),200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90255,4th Quarterly (2018-10-01 to 2018-12-31),4275.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90262,3rd Pre-Election (2019-02-17 to 2019-02-27),1000.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90262,4th Quarterly (2018-10-01 to 2018-12-31),3700.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90275,4th Quarterly (2018-10-01 to 2018-12-31),200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90280,2nd Pre-Election (2019-01-20 to 2019-02-16),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90280,4th Quarterly (2018-10-01 to 2018-12-31),5200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90292,1st Pre-Election (2019-01-01 to 2019-01-19),125.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90292,2nd Pre-Election (2019-01-20 to 2019-02-16),250.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90301,2nd Pre-Election (2019-01-20 to 2019-02-16),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90304,4th Quarterly (2018-10-01 to 2018-12-31),150.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90305,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90503,4th Quarterly (2018-10-01 to 2018-12-31),400.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90601,4th Quarterly (2018-10-01 to 2018-12-31),1700.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90602,2nd Pre-Election (2019-01-20 to 2019-02-16),-297.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90602,4th Quarterly (2018-10-01 to 2018-12-31),300.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90603,4th Quarterly (2018-10-01 to 2018-12-31),250.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90604,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90605,4th Quarterly (2018-10-01 to 2018-12-31),2900.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90623,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90630,1st Pre-Election (2019-01-01 to 2019-01-19),200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90630,4th Quarterly (2018-10-01 to 2018-12-31),1000.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90631,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90640,4th Quarterly (2018-10-01 to 2018-12-31),2750.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90650,1st Pre-Election (2019-01-01 to 2019-01-19),1000.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90650,4th Quarterly (2018-10-01 to 2018-12-31),5000.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90660,4th Quarterly (2018-10-01 to 2018-12-31),325.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90703,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90710,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90712,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90720,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90731,4th Quarterly (2018-10-01 to 2018-12-31),150.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90732,1st Pre-Election (2019-01-01 to 2019-01-19),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90745,4th Quarterly (2018-10-01 to 2018-12-31),300.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90755,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90802,1st Pre-Election (2019-01-01 to 2019-01-19),125.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90802,4th Quarterly (2018-10-01 to 2018-12-31),500.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90808,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90815,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,90815,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91001,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91006,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91010,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91101,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91202,4th Quarterly (2018-10-01 to 2018-12-31),1000.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91205,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91316,4th Quarterly (2018-10-01 to 2018-12-31),1000.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91342,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91343,4th Quarterly (2018-10-01 to 2018-12-31),150.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91352,1st Pre-Election (2019-01-01 to 2019-01-19),300.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91356,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91381,4th Quarterly (2018-10-01 to 2018-12-31),350.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91387,2nd Pre-Election (2019-01-20 to 2019-02-16),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91403,2nd Pre-Election (2019-01-20 to 2019-02-16),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91403,4th Quarterly (2018-10-01 to 2018-12-31),1450.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91436,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91505,4th Quarterly (2018-10-01 to 2018-12-31),150.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91709,4th Quarterly (2018-10-01 to 2018-12-31),1200.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91711,2nd Pre-Election (2019-01-20 to 2019-02-16),500.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91723,1st Pre-Election (2019-01-01 to 2019-01-19),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91723,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91744,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91746,4th Quarterly (2018-10-01 to 2018-12-31),2650.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91752,4th Quarterly (2018-10-01 to 2018-12-31),100.0
58,2019 LAUSD District 5 Special Election,"Ortiz, Graciela",LAUSD Board Member - District 5,91754,4th Quarterly (2018-10-01 to 2018-12-31),500.0
